training on pkl 1
Train Epoch: 1 [0/4654349 (0%)]	lr:0.008 Loss: 0.692464	TrainAcc: 49.22
Train Epoch: 3 [2432000/4623352 (53%)]	lr:0.002 Loss: 0.114424	TrainAcc: 95.31
Train Epoch: 3 [2560000/4623352 (55%)]	lr:0.002 Loss: 0.126654	TrainAcc: 94.92
Train Epoch: 3 [2688000/4623352 (58%)]	lr:0.002 Loss: 0.063333	TrainAcc: 98.05
Train Epoch: 3 [2816000/4623352 (61%)]	lr:0.002 Loss: 0.105759	TrainAcc: 96.09
Train Epoch: 3 [2944000/4623352 (64%)]	lr:0.002 Loss: 0.132915	TrainAcc: 94.92
Train Epoch: 3 [3072000/4623352 (66%)]	lr:0.002 Loss: 0.102246	TrainAcc: 95.70
Train Epoch: 3 [3200000/4623352 (69%)]	lr:0.002 Loss: 0.162834	TrainAcc: 94.14
Train Epoch: 3 [3328000/4623352 (72%)]	lr:0.002 Loss: 0.106912	TrainAcc: 95.70
Train Epoch: 3 [3456000/4623352 (75%)]	lr:0.002 Loss: 0.141811	TrainAcc: 94.14
Train Epoch: 3 [3584000/4623352 (78%)]	lr:0.002 Loss: 0.101840	TrainAcc: 95.31
Train Epoch: 3 [3712000/4623352 (80%)]	lr:0.002 Loss: 0.049222	TrainAcc: 98.44
Train Epoch: 3 [3840000/4623352 (83%)]	lr:0.002 Loss: 0.137580	TrainAcc: 93.75
Train Epoch: 3 [3968000/4623352 (86%)]	lr:0.002 Loss: 0.082392	TrainAcc: 96.09
Train Epoch: 3 [4096000/4623352 (89%)]	lr:0.002 Loss: 0.199977	TrainAcc: 93.36
Train Epoch: 3 [4224000/4623352 (91%)]	lr:0.002 Loss: 0.150561	TrainAcc: 95.70
Train Epoch: 3 [4352000/4623352 (94%)]	lr:0.002 Loss: 0.117413	TrainAcc: 95.70
Train Epoch: 3 [4480000/4623352 (97%)]	lr:0.002 Loss: 0.109008	TrainAcc: 95.70
Train Epoch: 3 [4608000/4623352 (100%)]	lr:0.002 Loss: 0.116589	TrainAcc: 96.09
time/epoch: 287.119196s

Test set: Average loss: 0.0001, Accuracy: 451953/476257 (94.90%)

training on pkl 4
Train Epoch: 3 [0/4717484 (0%)]	lr:0.002 Loss: 0.120834	TrainAcc: 96.09
Train Epoch: 3 [128000/4717484 (3%)]	lr:0.002 Loss: 0.151728	TrainAcc: 94.14
Train Epoch: 3 [256000/4717484 (5%)]	lr:0.002 Loss: 0.150783	TrainAcc: 93.36
Train Epoch: 3 [384000/4717484 (8%)]	lr:0.002 Loss: 0.115909	TrainAcc: 94.92
Train Epoch: 3 [512000/4717484 (11%)]	lr:0.002 Loss: 0.123484	TrainAcc: 94.14
Train Epoch: 3 [640000/4717484 (14%)]	lr:0.002 Loss: 0.125137	TrainAcc: 95.70
Train Epoch: 3 [768000/4717484 (16%)]	lr:0.002 Loss: 0.178504	TrainAcc: 94.14
Train Epoch: 3 [896000/4717484 (19%)]	lr:0.002 Loss: 0.144984	TrainAcc: 94.53
Train Epoch: 3 [1024000/4717484 (22%)]	lr:0.002 Loss: 0.131314	TrainAcc: 94.53
Train Epoch: 3 [1152000/4717484 (24%)]	lr:0.002 Loss: 0.139860	TrainAcc: 95.31
Train Epoch: 3 [1280000/4717484 (27%)]	lr:0.002 Loss: 0.143762	TrainAcc: 94.53
Train Epoch: 3 [1408000/4717484 (30%)]	lr:0.002 Loss: 0.116655	TrainAcc: 94.53
Train Epoch: 3 [1536000/4717484 (33%)]	lr:0.002 Loss: 0.196787	TrainAcc: 92.97
Train Epoch: 3 [1664000/4717484 (35%)]	lr:0.002 Loss: 0.109491	TrainAcc: 95.31
Train Epoch: 3 [1792000/4717484 (38%)]	lr:0.002 Loss: 0.105962	TrainAcc: 95.31
Train Epoch: 3 [1920000/4717484 (41%)]	lr:0.002 Loss: 0.109845	TrainAcc: 96.48
Train Epoch: 3 [2048000/4717484 (43%)]	lr:0.002 Loss: 0.122946	TrainAcc: 95.31
Train Epoch: 3 [2176000/4717484 (46%)]	lr:0.002 Loss: 0.130333	TrainAcc: 93.75
Train Epoch: 3 [2304000/4717484 (49%)]	lr:0.002 Loss: 0.109653	TrainAcc: 95.31
Train Epoch: 3 [2432000/4717484 (52%)]	lr:0.002 Loss: 0.134810	TrainAcc: 95.70
Train Epoch: 3 [2560000/4717484 (54%)]	lr:0.002 Loss: 0.151466	TrainAcc: 94.14
Train Epoch: 3 [2688000/4717484 (57%)]	lr:0.002 Loss: 0.121456	TrainAcc: 96.09
Train Epoch: 3 [2816000/4717484 (60%)]	lr:0.002 Loss: 0.150052	TrainAcc: 94.53
Train Epoch: 3 [2944000/4717484 (62%)]	lr:0.002 Loss: 0.099527	TrainAcc: 96.88
Train Epoch: 3 [3072000/4717484 (65%)]	lr:0.002 Loss: 0.139387	TrainAcc: 94.14
Train Epoch: 3 [3200000/4717484 (68%)]	lr:0.002 Loss: 0.110736	TrainAcc: 96.88
Train Epoch: 3 [3328000/4717484 (71%)]	lr:0.002 Loss: 0.160351	TrainAcc: 94.14
Train Epoch: 3 [3456000/4717484 (73%)]	lr:0.002 Loss: 0.110115	TrainAcc: 95.31
Train Epoch: 3 [3584000/4717484 (76%)]	lr:0.002 Loss: 0.165770	TrainAcc: 93.75
Train Epoch: 3 [3712000/4717484 (79%)]	lr:0.002 Loss: 0.127597	TrainAcc: 93.36
Train Epoch: 3 [3840000/4717484 (81%)]	lr:0.002 Loss: 0.130936	TrainAcc: 94.14
Train Epoch: 3 [3968000/4717484 (84%)]	lr:0.002 Loss: 0.155180	TrainAcc: 93.75
Train Epoch: 3 [4096000/4717484 (87%)]	lr:0.002 Loss: 0.165081	TrainAcc: 94.92
Train Epoch: 3 [4224000/4717484 (90%)]	lr:0.002 Loss: 0.107063	TrainAcc: 95.70
Train Epoch: 3 [4352000/4717484 (92%)]	lr:0.002 Loss: 0.143104	TrainAcc: 93.75
Train Epoch: 3 [4480000/4717484 (95%)]	lr:0.002 Loss: 0.189271	TrainAcc: 93.36
Train Epoch: 3 [4608000/4717484 (98%)]	lr:0.002 Loss: 0.096588	TrainAcc: 97.66
time/epoch: 275.950715s

Test set: Average loss: 0.0001, Accuracy: 452241/476257 (94.96%)

training on pkl 5
Train Epoch: 3 [0/4633221 (0%)]	lr:0.002 Loss: 0.079880	TrainAcc: 95.70
Train Epoch: 3 [128000/4633221 (3%)]	lr:0.002 Loss: 0.097466	TrainAcc: 97.27
Train Epoch: 3 [256000/4633221 (6%)]	lr:0.002 Loss: 0.152480	TrainAcc: 93.75
Train Epoch: 3 [384000/4633221 (8%)]	lr:0.002 Loss: 0.136190	TrainAcc: 94.14
Train Epoch: 3 [512000/4633221 (11%)]	lr:0.002 Loss: 0.122958	TrainAcc: 94.53
Train Epoch: 3 [640000/4633221 (14%)]	lr:0.002 Loss: 0.120387	TrainAcc: 95.70
Train Epoch: 3 [768000/4633221 (17%)]	lr:0.002 Loss: 0.196605	TrainAcc: 93.36
Train Epoch: 3 [896000/4633221 (19%)]	lr:0.002 Loss: 0.101931	TrainAcc: 96.48
Train Epoch: 3 [1024000/4633221 (22%)]	lr:0.002 Loss: 0.098500	TrainAcc: 95.31
Train Epoch: 3 [1152000/4633221 (25%)]	lr:0.002 Loss: 0.182964	TrainAcc: 93.36
Train Epoch: 3 [1280000/4633221 (28%)]	lr:0.002 Loss: 0.104471	TrainAcc: 95.70
Train Epoch: 3 [1408000/4633221 (30%)]	lr:0.002 Loss: 0.170472	TrainAcc: 95.31
Train Epoch: 3 [1536000/4633221 (33%)]	lr:0.002 Loss: 0.266080	TrainAcc: 91.02
Train Epoch: 3 [1664000/4633221 (36%)]	lr:0.002 Loss: 0.202575	TrainAcc: 91.80
Train Epoch: 3 [1792000/4633221 (39%)]	lr:0.002 Loss: 0.097766	TrainAcc: 95.70
Train Epoch: 3 [1920000/4633221 (41%)]	lr:0.002 Loss: 0.115277	TrainAcc: 94.92
Train Epoch: 3 [2048000/4633221 (44%)]	lr:0.002 Loss: 0.176954	TrainAcc: 94.14
Train Epoch: 3 [2176000/4633221 (47%)]	lr:0.002 Loss: 0.116027	TrainAcc: 94.14
Train Epoch: 3 [2304000/4633221 (50%)]	lr:0.002 Loss: 0.115287	TrainAcc: 95.70
Train Epoch: 3 [2432000/4633221 (52%)]	lr:0.002 Loss: 0.085747	TrainAcc: 97.27
Train Epoch: 3 [2560000/4633221 (55%)]	lr:0.002 Loss: 0.140624	TrainAcc: 95.70
Train Epoch: 3 [2688000/4633221 (58%)]	lr:0.002 Loss: 0.122323	TrainAcc: 95.31
Train Epoch: 3 [2816000/4633221 (61%)]	lr:0.002 Loss: 0.107427	TrainAcc: 96.88
Train Epoch: 3 [2944000/4633221 (64%)]	lr:0.002 Loss: 0.164399	TrainAcc: 93.75
Train Epoch: 3 [3072000/4633221 (66%)]	lr:0.002 Loss: 0.106022	TrainAcc: 98.05
Train Epoch: 3 [3200000/4633221 (69%)]	lr:0.002 Loss: 0.164402	TrainAcc: 94.53
Train Epoch: 3 [3328000/4633221 (72%)]	lr:0.002 Loss: 0.119730	TrainAcc: 95.70
Train Epoch: 3 [3456000/4633221 (75%)]	lr:0.002 Loss: 0.139055	TrainAcc: 94.92
Train Epoch: 3 [3584000/4633221 (77%)]	lr:0.002 Loss: 0.167078	TrainAcc: 94.53
Train Epoch: 3 [3712000/4633221 (80%)]	lr:0.002 Loss: 0.068389	TrainAcc: 97.66
Train Epoch: 3 [3840000/4633221 (83%)]	lr:0.002 Loss: 0.180246	TrainAcc: 92.19
Train Epoch: 3 [3968000/4633221 (86%)]	lr:0.002 Loss: 0.148525	TrainAcc: 95.70
Train Epoch: 3 [4096000/4633221 (88%)]	lr:0.002 Loss: 0.117059	TrainAcc: 96.88
Train Epoch: 3 [4224000/4633221 (91%)]	lr:0.002 Loss: 0.170819	TrainAcc: 93.36
Train Epoch: 3 [4352000/4633221 (94%)]	lr:0.002 Loss: 0.104835	TrainAcc: 95.31
Train Epoch: 3 [4480000/4633221 (97%)]	lr:0.002 Loss: 0.118017	TrainAcc: 94.92
Train Epoch: 3 [4608000/4633221 (99%)]	lr:0.002 Loss: 0.098996	TrainAcc: 95.31
time/epoch: 277.973833s

Test set: Average loss: 0.0001, Accuracy: 452076/476257 (94.92%)

training on pkl 6
Train Epoch: 3 [0/4678924 (0%)]	lr:0.002 Loss: 0.106541	TrainAcc: 94.14
Train Epoch: 3 [128000/4678924 (3%)]	lr:0.002 Loss: 0.100784	TrainAcc: 95.31
Train Epoch: 3 [256000/4678924 (5%)]	lr:0.002 Loss: 0.199939	TrainAcc: 91.80
Train Epoch: 3 [384000/4678924 (8%)]	lr:0.002 Loss: 0.123265	TrainAcc: 96.09
Train Epoch: 3 [512000/4678924 (11%)]	lr:0.002 Loss: 0.171568	TrainAcc: 93.75
Train Epoch: 3 [640000/4678924 (14%)]	lr:0.002 Loss: 0.164934	TrainAcc: 93.36
Train Epoch: 3 [768000/4678924 (16%)]	lr:0.002 Loss: 0.122157	TrainAcc: 95.70
Train Epoch: 3 [896000/4678924 (19%)]	lr:0.002 Loss: 0.163418	TrainAcc: 93.36
Train Epoch: 3 [1024000/4678924 (22%)]	lr:0.002 Loss: 0.103687	TrainAcc: 95.31
Train Epoch: 3 [1152000/4678924 (25%)]	lr:0.002 Loss: 0.083631	TrainAcc: 95.70
Train Epoch: 3 [1280000/4678924 (27%)]	lr:0.002 Loss: 0.140013	TrainAcc: 96.09
Train Epoch: 3 [1408000/4678924 (30%)]	lr:0.002 Loss: 0.123654	TrainAcc: 95.31
Train Epoch: 3 [1536000/4678924 (33%)]	lr:0.002 Loss: 0.106020	TrainAcc: 94.53
Train Epoch: 3 [1664000/4678924 (36%)]	lr:0.002 Loss: 0.130538	TrainAcc: 94.92
Train Epoch: 3 [1792000/4678924 (38%)]	lr:0.002 Loss: 0.111115	TrainAcc: 95.31
Train Epoch: 3 [1920000/4678924 (41%)]	lr:0.002 Loss: 0.094832	TrainAcc: 95.31
Train Epoch: 3 [2048000/4678924 (44%)]	lr:0.002 Loss: 0.148101	TrainAcc: 94.14
Train Epoch: 3 [2176000/4678924 (47%)]	lr:0.002 Loss: 0.146206	TrainAcc: 94.14
Train Epoch: 3 [2304000/4678924 (49%)]	lr:0.002 Loss: 0.121632	TrainAcc: 96.09
Train Epoch: 3 [2432000/4678924 (52%)]	lr:0.002 Loss: 0.161745	TrainAcc: 94.92
Train Epoch: 3 [2560000/4678924 (55%)]	lr:0.002 Loss: 0.163080	TrainAcc: 92.58
Train Epoch: 3 [2688000/4678924 (57%)]	lr:0.002 Loss: 0.070627	TrainAcc: 96.88
Train Epoch: 3 [2816000/4678924 (60%)]	lr:0.002 Loss: 0.130395	TrainAcc: 94.92
Train Epoch: 3 [2944000/4678924 (63%)]	lr:0.002 Loss: 0.105299	TrainAcc: 96.48
Train Epoch: 3 [3072000/4678924 (66%)]	lr:0.002 Loss: 0.124373	TrainAcc: 95.31
Train Epoch: 3 [3200000/4678924 (68%)]	lr:0.002 Loss: 0.150678	TrainAcc: 94.92
Train Epoch: 3 [3328000/4678924 (71%)]	lr:0.002 Loss: 0.108345	TrainAcc: 95.70
Train Epoch: 3 [3456000/4678924 (74%)]	lr:0.002 Loss: 0.118013	TrainAcc: 95.70
Train Epoch: 3 [3584000/4678924 (77%)]	lr:0.002 Loss: 0.132326	TrainAcc: 95.70
Train Epoch: 3 [3712000/4678924 (79%)]	lr:0.002 Loss: 0.126030	TrainAcc: 94.53
Train Epoch: 3 [3840000/4678924 (82%)]	lr:0.002 Loss: 0.122958	TrainAcc: 94.14
Train Epoch: 3 [3968000/4678924 (85%)]	lr:0.002 Loss: 0.127955	TrainAcc: 94.92
Train Epoch: 3 [4096000/4678924 (88%)]	lr:0.002 Loss: 0.107185	TrainAcc: 96.88
Train Epoch: 3 [4224000/4678924 (90%)]	lr:0.002 Loss: 0.174503	TrainAcc: 94.14
Train Epoch: 3 [4352000/4678924 (93%)]	lr:0.002 Loss: 0.105766	TrainAcc: 95.70
Train Epoch: 3 [4480000/4678924 (96%)]	lr:0.002 Loss: 0.102787	TrainAcc: 94.92
Train Epoch: 3 [4608000/4678924 (98%)]	lr:0.002 Loss: 0.176458	TrainAcc: 92.58
time/epoch: 254.894553s

Test set: Average loss: 0.0001, Accuracy: 452166/476257 (94.94%)

training on pkl 7
Train Epoch: 3 [0/4713240 (0%)]	lr:0.002 Loss: 0.156836	TrainAcc: 93.36
Train Epoch: 3 [128000/4713240 (3%)]	lr:0.002 Loss: 0.132624	TrainAcc: 95.70
Train Epoch: 3 [256000/4713240 (5%)]	lr:0.002 Loss: 0.123020	TrainAcc: 95.31
Train Epoch: 3 [384000/4713240 (8%)]	lr:0.002 Loss: 0.130068	TrainAcc: 94.53
Train Epoch: 3 [512000/4713240 (11%)]	lr:0.002 Loss: 0.097214	TrainAcc: 96.48
Train Epoch: 3 [640000/4713240 (14%)]	lr:0.002 Loss: 0.111846	TrainAcc: 96.48
Train Epoch: 3 [768000/4713240 (16%)]	lr:0.002 Loss: 0.114746	TrainAcc: 95.31
Train Epoch: 3 [896000/4713240 (19%)]	lr:0.002 Loss: 0.137696	TrainAcc: 96.88
Train Epoch: 3 [1024000/4713240 (22%)]	lr:0.002 Loss: 0.120033	TrainAcc: 93.75
Train Epoch: 3 [1152000/4713240 (24%)]	lr:0.002 Loss: 0.075403	TrainAcc: 97.27
Train Epoch: 3 [1280000/4713240 (27%)]	lr:0.002 Loss: 0.073833	TrainAcc: 96.88
Train Epoch: 3 [1408000/4713240 (30%)]	lr:0.002 Loss: 0.124707	TrainAcc: 94.53
Train Epoch: 3 [1536000/4713240 (33%)]	lr:0.002 Loss: 0.128470	TrainAcc: 96.48
Train Epoch: 3 [1664000/4713240 (35%)]	lr:0.002 Loss: 0.102805	TrainAcc: 96.09
Train Epoch: 3 [1792000/4713240 (38%)]	lr:0.002 Loss: 0.111604	TrainAcc: 94.92
Train Epoch: 3 [1920000/4713240 (41%)]	lr:0.002 Loss: 0.118687	TrainAcc: 95.31
Train Epoch: 3 [2048000/4713240 (43%)]	lr:0.002 Loss: 0.097298	TrainAcc: 94.53
Train Epoch: 3 [2176000/4713240 (46%)]	lr:0.002 Loss: 0.151515	TrainAcc: 94.14
Train Epoch: 3 [2304000/4713240 (49%)]	lr:0.002 Loss: 0.149966	TrainAcc: 94.14
Train Epoch: 3 [2432000/4713240 (52%)]	lr:0.002 Loss: 0.170105	TrainAcc: 92.97
Train Epoch: 3 [2560000/4713240 (54%)]	lr:0.002 Loss: 0.132250	TrainAcc: 94.92
Train Epoch: 3 [2688000/4713240 (57%)]	lr:0.002 Loss: 0.091951	TrainAcc: 96.09
Train Epoch: 3 [2816000/4713240 (60%)]	lr:0.002 Loss: 0.138101	TrainAcc: 94.92
Train Epoch: 3 [2944000/4713240 (62%)]	lr:0.002 Loss: 0.114127	TrainAcc: 94.92
Train Epoch: 3 [3072000/4713240 (65%)]	lr:0.002 Loss: 0.163323	TrainAcc: 92.97
Train Epoch: 3 [3200000/4713240 (68%)]	lr:0.002 Loss: 0.139546	TrainAcc: 94.53
Train Epoch: 3 [3328000/4713240 (71%)]	lr:0.002 Loss: 0.112332	TrainAcc: 95.70
Train Epoch: 3 [3456000/4713240 (73%)]	lr:0.002 Loss: 0.175832	TrainAcc: 93.36
Train Epoch: 3 [3584000/4713240 (76%)]	lr:0.002 Loss: 0.108234	TrainAcc: 96.09
Train Epoch: 3 [3712000/4713240 (79%)]	lr:0.002 Loss: 0.134193	TrainAcc: 95.31
Train Epoch: 3 [3840000/4713240 (81%)]	lr:0.002 Loss: 0.122965	TrainAcc: 95.31
Train Epoch: 3 [3968000/4713240 (84%)]	lr:0.002 Loss: 0.113553	TrainAcc: 95.70
Train Epoch: 3 [4096000/4713240 (87%)]	lr:0.002 Loss: 0.100555	TrainAcc: 96.09
Train Epoch: 3 [4224000/4713240 (90%)]	lr:0.002 Loss: 0.113204	TrainAcc: 96.09
Train Epoch: 3 [4352000/4713240 (92%)]	lr:0.002 Loss: 0.147756	TrainAcc: 93.75
Train Epoch: 3 [4480000/4713240 (95%)]	lr:0.002 Loss: 0.093101	TrainAcc: 96.48
Train Epoch: 3 [4608000/4713240 (98%)]	lr:0.002 Loss: 0.168354	TrainAcc: 94.53
time/epoch: 277.270757s

Test set: Average loss: 0.0001, Accuracy: 452217/476257 (94.95%)

training on pkl 8
Train Epoch: 3 [0/4583880 (0%)]	lr:0.002 Loss: 0.114154	TrainAcc: 95.70
Train Epoch: 3 [128000/4583880 (3%)]	lr:0.002 Loss: 0.196104	TrainAcc: 92.97
Train Epoch: 3 [256000/4583880 (6%)]	lr:0.002 Loss: 0.101549	TrainAcc: 95.70
Train Epoch: 3 [384000/4583880 (8%)]	lr:0.002 Loss: 0.123946	TrainAcc: 96.48
Train Epoch: 3 [512000/4583880 (11%)]	lr:0.002 Loss: 0.157550	TrainAcc: 94.14
Train Epoch: 3 [640000/4583880 (14%)]	lr:0.002 Loss: 0.167544	TrainAcc: 94.53
Train Epoch: 3 [768000/4583880 (17%)]	lr:0.002 Loss: 0.134482	TrainAcc: 94.92
Train Epoch: 3 [896000/4583880 (20%)]	lr:0.002 Loss: 0.217120	TrainAcc: 91.02
Train Epoch: 3 [1024000/4583880 (22%)]	lr:0.002 Loss: 0.131863	TrainAcc: 94.14
Train Epoch: 3 [1152000/4583880 (25%)]	lr:0.002 Loss: 0.117368	TrainAcc: 96.09
Train Epoch: 3 [1280000/4583880 (28%)]	lr:0.002 Loss: 0.153747	TrainAcc: 94.14
Train Epoch: 3 [1408000/4583880 (31%)]	lr:0.002 Loss: 0.121469	TrainAcc: 94.92
Train Epoch: 3 [1536000/4583880 (34%)]	lr:0.002 Loss: 0.173784	TrainAcc: 93.75
Train Epoch: 3 [1664000/4583880 (36%)]	lr:0.002 Loss: 0.149129	TrainAcc: 94.92
Train Epoch: 3 [1792000/4583880 (39%)]	lr:0.002 Loss: 0.142590	TrainAcc: 92.58
Train Epoch: 3 [1920000/4583880 (42%)]	lr:0.002 Loss: 0.099939	TrainAcc: 95.70
Train Epoch: 3 [2048000/4583880 (45%)]	lr:0.002 Loss: 0.111230	TrainAcc: 96.88
Train Epoch: 3 [2176000/4583880 (47%)]	lr:0.002 Loss: 0.160154	TrainAcc: 94.53
Train Epoch: 3 [2304000/4583880 (50%)]	lr:0.002 Loss: 0.148145	TrainAcc: 92.97
Train Epoch: 3 [2432000/4583880 (53%)]	lr:0.002 Loss: 0.090321	TrainAcc: 96.09
Train Epoch: 3 [2560000/4583880 (56%)]	lr:0.002 Loss: 0.121153	TrainAcc: 94.53
Train Epoch: 3 [2688000/4583880 (59%)]	lr:0.002 Loss: 0.089678	TrainAcc: 96.88
Train Epoch: 3 [2816000/4583880 (61%)]	lr:0.002 Loss: 0.166173	TrainAcc: 93.75
Train Epoch: 3 [2944000/4583880 (64%)]	lr:0.002 Loss: 0.150682	TrainAcc: 94.92
Train Epoch: 3 [3072000/4583880 (67%)]	lr:0.002 Loss: 0.114746	TrainAcc: 96.09
Train Epoch: 3 [3200000/4583880 (70%)]	lr:0.002 Loss: 0.160652	TrainAcc: 94.14
Train Epoch: 3 [3328000/4583880 (73%)]	lr:0.002 Loss: 0.092611	TrainAcc: 95.70
Train Epoch: 3 [3456000/4583880 (75%)]	lr:0.002 Loss: 0.109357	TrainAcc: 95.70
Train Epoch: 3 [3584000/4583880 (78%)]	lr:0.002 Loss: 0.124463	TrainAcc: 96.88
Train Epoch: 3 [3712000/4583880 (81%)]	lr:0.002 Loss: 0.118750	TrainAcc: 95.70
Train Epoch: 3 [3840000/4583880 (84%)]	lr:0.002 Loss: 0.141867	TrainAcc: 95.31
Train Epoch: 3 [3968000/4583880 (87%)]	lr:0.002 Loss: 0.112685	TrainAcc: 95.70
Train Epoch: 3 [4096000/4583880 (89%)]	lr:0.002 Loss: 0.145755	TrainAcc: 94.92
Train Epoch: 3 [4224000/4583880 (92%)]	lr:0.002 Loss: 0.147065	TrainAcc: 94.53
Train Epoch: 3 [4352000/4583880 (95%)]	lr:0.002 Loss: 0.099945	TrainAcc: 95.31
Train Epoch: 3 [4480000/4583880 (98%)]	lr:0.002 Loss: 0.122867	TrainAcc: 95.31
time/epoch: 251.405729s

Test set: Average loss: 0.0001, Accuracy: 452281/476257 (94.97%)

training on pkl 9
Train Epoch: 3 [0/4656709 (0%)]	lr:0.002 Loss: 0.140139	TrainAcc: 95.31
Train Epoch: 3 [128000/4656709 (3%)]	lr:0.002 Loss: 0.101380	TrainAcc: 96.88
Train Epoch: 3 [256000/4656709 (5%)]	lr:0.002 Loss: 0.157633	TrainAcc: 94.92
Train Epoch: 3 [384000/4656709 (8%)]	lr:0.002 Loss: 0.165348	TrainAcc: 93.75
Train Epoch: 3 [512000/4656709 (11%)]	lr:0.002 Loss: 0.148086	TrainAcc: 94.53
Train Epoch: 3 [640000/4656709 (14%)]	lr:0.002 Loss: 0.158628	TrainAcc: 95.70
Train Epoch: 3 [768000/4656709 (16%)]	lr:0.002 Loss: 0.107661	TrainAcc: 94.92
Train Epoch: 3 [896000/4656709 (19%)]	lr:0.002 Loss: 0.100741	TrainAcc: 95.70
Train Epoch: 3 [1024000/4656709 (22%)]	lr:0.002 Loss: 0.106796	TrainAcc: 95.70
Train Epoch: 3 [1152000/4656709 (25%)]	lr:0.002 Loss: 0.123888	TrainAcc: 94.53
Train Epoch: 3 [1280000/4656709 (27%)]	lr:0.002 Loss: 0.113408	TrainAcc: 95.31
Train Epoch: 3 [1408000/4656709 (30%)]	lr:0.002 Loss: 0.130962	TrainAcc: 93.75
Train Epoch: 3 [1536000/4656709 (33%)]	lr:0.002 Loss: 0.096409	TrainAcc: 96.88
Train Epoch: 3 [1664000/4656709 (36%)]	lr:0.002 Loss: 0.127165	TrainAcc: 95.31
Train Epoch: 3 [1792000/4656709 (38%)]	lr:0.002 Loss: 0.152689	TrainAcc: 93.75
Train Epoch: 3 [1920000/4656709 (41%)]	lr:0.002 Loss: 0.122924	TrainAcc: 94.92
Train Epoch: 3 [2048000/4656709 (44%)]	lr:0.002 Loss: 0.119613	TrainAcc: 94.14
Train Epoch: 3 [2176000/4656709 (47%)]	lr:0.002 Loss: 0.096959	TrainAcc: 96.48
Train Epoch: 3 [2304000/4656709 (49%)]	lr:0.002 Loss: 0.171492	TrainAcc: 94.53
Train Epoch: 3 [2432000/4656709 (52%)]	lr:0.002 Loss: 0.065969	TrainAcc: 98.44
Train Epoch: 3 [2560000/4656709 (55%)]	lr:0.002 Loss: 0.149061	TrainAcc: 93.75
Train Epoch: 3 [2688000/4656709 (58%)]	lr:0.002 Loss: 0.137926	TrainAcc: 95.31
Train Epoch: 3 [2816000/4656709 (60%)]	lr:0.002 Loss: 0.130128	TrainAcc: 96.48
Train Epoch: 3 [2944000/4656709 (63%)]	lr:0.002 Loss: 0.134778	TrainAcc: 96.09
Train Epoch: 3 [3072000/4656709 (66%)]	lr:0.002 Loss: 0.096420	TrainAcc: 96.09
Train Epoch: 3 [3200000/4656709 (69%)]	lr:0.002 Loss: 0.147024	TrainAcc: 96.48
Train Epoch: 3 [3328000/4656709 (71%)]	lr:0.002 Loss: 0.138499	TrainAcc: 94.92
Train Epoch: 3 [3456000/4656709 (74%)]	lr:0.002 Loss: 0.077650	TrainAcc: 97.27
Train Epoch: 3 [3584000/4656709 (77%)]	lr:0.002 Loss: 0.104067	TrainAcc: 96.88
Train Epoch: 3 [3712000/4656709 (80%)]	lr:0.002 Loss: 0.084919	TrainAcc: 97.27
Train Epoch: 3 [3840000/4656709 (82%)]	lr:0.002 Loss: 0.149022	TrainAcc: 95.70
Train Epoch: 3 [3968000/4656709 (85%)]	lr:0.002 Loss: 0.170909	TrainAcc: 93.36
Train Epoch: 3 [4096000/4656709 (88%)]	lr:0.002 Loss: 0.070468	TrainAcc: 96.88
Train Epoch: 3 [4224000/4656709 (91%)]	lr:0.002 Loss: 0.137252	TrainAcc: 95.31
Train Epoch: 3 [4352000/4656709 (93%)]	lr:0.002 Loss: 0.125653	TrainAcc: 95.31
Train Epoch: 3 [4480000/4656709 (96%)]	lr:0.002 Loss: 0.142536	TrainAcc: 96.09
Train Epoch: 3 [4608000/4656709 (99%)]	lr:0.002 Loss: 0.128997	TrainAcc: 95.31
time/epoch: 270.420724s

Test set: Average loss: 0.0001, Accuracy: 452178/476257 (94.94%)

model has been saved as: ../model/dnn_MixNoise.pkl
